gene_id,gene_type,gene_short_name,merged_logit_coeff
ENSMUSG00000074497.5,protein_coding,A430078G23Rik,0.019986433580379596
ENSMUSG00000002718.14,protein_coding,Cse1l,0.019981290395232547
ENSMUSG00000045903.8,protein_coding,Npas4,0.019977150219482195
ENSMUSG00000036814.13,protein_coding,Slc6a20a,0.01996595528229229
ENSMUSG00000025127.15,protein_coding,Gcgr,0.019948221528169066
ENSMUSG00000029054.8,protein_coding,Gabrd,0.019945244914547973
ENSMUSG00000070298.6,protein_coding,Trcg1,0.01994298851979986
ENSMUSG00000072693.2,protein_coding,Gm10401,0.019942458930096697
ENSMUSG00000059089.4,protein_coding,Fcgr4,0.01994014157514603
ENSMUSG00000058183.14,protein_coding,Mmel1,0.019907829541039902
ENSMUSG00000057286.6,protein_coding,St6galnac2,0.019906056992824803
ENSMUSG00000002814.15,protein_coding,Top3a,0.019891350917433902
ENSMUSG00000026986.14,protein_coding,Hnmt,0.019889672930158933
ENSMUSG00000044005.13,protein_coding,Gls2,0.01988774810881857
ENSMUSG00000051062.6,protein_coding,Fbll1,0.019887407702853393
ENSMUSG00000056413.16,protein_coding,Adap1,0.019886648435767065
ENSMUSG00000030859.8,protein_coding,Fam24a,0.019885596041741255
ENSMUSG00000046585.8,protein_coding,Cfap58,0.01988542147567172
ENSMUSG00000089762.3,protein_coding,Ier5l,0.01988091294530004
ENSMUSG00000020736.12,protein_coding,Nt5c,0.019867169091486343
ENSMUSG00000027669.14,protein_coding,Gnb4,0.01986460019483602
ENSMUSG00000051228.5,protein_coding,Nyx,0.019858131917489412
ENSMUSG00000020834.17,protein_coding,Dhrs13,0.019849242613437634
ENSMUSG00000094628.7,protein_coding,Gm3252,0.019826851814058803
ENSMUSG00000032845.15,protein_coding,Alpk2,0.019826179419083302
ENSMUSG00000055862.6,protein_coding,Izumo4,0.019822612906552028
ENSMUSG00000034382.14,protein_coding,AI661453,0.019795378183406723
ENSMUSG00000048655.17,protein_coding,Ccdc169,0.019779031351187245
ENSMUSG00000035765.9,protein_coding,Dym,0.019776073459646316
ENSMUSG00000035798.13,protein_coding,Zdhhc17,0.01977550157703933
ENSMUSG00000044139.12,protein_coding,Prss53,0.019761280154909508
ENSMUSG00000036022.15,protein_coding,Fam122b,0.01974537671615967
ENSMUSG00000067215.5,protein_coding,Usp51,0.019742654021153837
ENSMUSG00000039168.15,protein_coding,Dap,0.019740999130394225
ENSMUSG00000043008.8,protein_coding,Klhl6,0.019738556026674736
ENSMUSG00000073424.9,protein_coding,Cyp4f15,0.01972039629236517
ENSMUSG00000025920.19,protein_coding,Stau2,0.01970830518521096
ENSMUSG00000045410.17,protein_coding,Akr1e1,0.019706927730029623
ENSMUSG00000078776.9,protein_coding,9530053A07Rik,0.01967978137203239
ENSMUSG00000020562.6,protein_coding,Efcab10,0.01967174926403189
ENSMUSG00000039059.11,protein_coding,Hrh3,0.019665055121353144
ENSMUSG00000001815.15,protein_coding,Evx2,0.019646584515924253
ENSMUSG00000063765.11,protein_coding,Chadl,0.019645865522670454
ENSMUSG00000040536.15,protein_coding,Necab1,0.01964530631780904
ENSMUSG00000043230.2,protein_coding,Fam124b,0.01963790480464977
ENSMUSG00000039960.5,protein_coding,Rhou,0.01962414967378797
ENSMUSG00000021396.4,protein_coding,Nxnl2,0.019615245828095144
ENSMUSG00000078627.9,protein_coding,March10,0.01961519131162684
ENSMUSG00000040552.8,protein_coding,C3ar1,0.01961412557140173
ENSMUSG00000060962.12,protein_coding,Dmkn,0.0196028490694932
ENSMUSG00000033542.13,protein_coding,Arhgef5,0.01959257056772955
ENSMUSG00000015126.9,protein_coding,Tsr3,0.01958096727217935
ENSMUSG00000031073.6,protein_coding,Fgf15,0.01956070350282143
ENSMUSG00000033475.15,protein_coding,Tomm6,0.019555349844354517
ENSMUSG00000037613.16,protein_coding,Tnfrsf23,0.019549217340738962
ENSMUSG00000036928.14,protein_coding,Stag3,0.01954040204299552
ENSMUSG00000043897.12,protein_coding,Vmn2r2,0.019520711692732055
ENSMUSG00000096916.7,protein_coding,Zfp850,0.01949134481228078
ENSMUSG00000030306.14,protein_coding,Tmtc1,0.019477668275069818
ENSMUSG00000091119.1,protein_coding,Ccdc152,0.019476309262521616
ENSMUSG00000054931.6,protein_coding,Zkscan4,0.01946002549263998
ENSMUSG00000092470.1,protein_coding,Gm20518,0.019441205589123454
ENSMUSG00000030786.18,protein_coding,Itgam,0.019431156475563347
ENSMUSG00000062753.13,protein_coding,AI413582,0.019430534203039886
ENSMUSG00000042064.13,protein_coding,Myo3b,0.01940620590000781
ENSMUSG00000031400.10,protein_coding,G6pdx,0.019404308792694478
ENSMUSG00000028709.3,protein_coding,Mob3c,0.019399036569444483
ENSMUSG00000019295.8,protein_coding,Tmem129,0.01939710931542514
ENSMUSG00000109926.1,protein_coding,RP23-218K15.5,0.019392330173175577
ENSMUSG00000049502.16,protein_coding,Dtx3l,0.019389179191825413
ENSMUSG00000022286.15,protein_coding,Grhl2,0.019376234034365353
ENSMUSG00000005251.14,protein_coding,Ripk4,0.019373569249822815
ENSMUSG00000104346.1,protein_coding,Pcdhga3,0.019367193428889425
ENSMUSG00000050328.2,protein_coding,Hoxc12,0.01935861989886835
ENSMUSG00000024029.4,protein_coding,Tff3,0.0193585455971175
ENSMUSG00000078201.5,protein_coding,Tmem203,0.019351263145416554
ENSMUSG00000062794.8,protein_coding,Zfp599,0.01934608299663015
ENSMUSG00000038776.13,protein_coding,Ephx1,0.0193415756474406
ENSMUSG00000031782.15,protein_coding,Coq9,0.019338966869901903
ENSMUSG00000049036.7,protein_coding,Tmem121,0.019336490907841397
ENSMUSG00000015001.17,protein_coding,Oc90,0.019325895031648617
ENSMUSG00000078648.2,protein_coding,Gm17546,0.01932198016485541
ENSMUSG00000021638.12,protein_coding,Ocln,0.019320535518127513
ENSMUSG00000019866.14,protein_coding,Aim1,0.01931869812799513
ENSMUSG00000024575.15,protein_coding,Pde6a,0.019301434556364256
ENSMUSG00000021280.8,protein_coding,Exoc3l4,0.019299437848274675
ENSMUSG00000020702.13,protein_coding,Ccl1,0.01929930817372307
ENSMUSG00000026546.16,protein_coding,Cfap45,0.019298493550569677
ENSMUSG00000045237.5,protein_coding,1110012L19Rik,0.019277181820719483
ENSMUSG00000038224.12,protein_coding,Serpinf2,0.019275776815538492
ENSMUSG00000001227.11,protein_coding,Sema6b,0.01926729859498562
ENSMUSG00000094814.1,protein_coding,Gm21973,0.019266191290018532
ENSMUSG00000052921.13,protein_coding,Arhgef15,0.0192481112333271
ENSMUSG00000048856.8,protein_coding,Slc25a47,0.019248024028329685
ENSMUSG00000094296.1,protein_coding,Gm21798,0.019241368911463844
ENSMUSG00000074277.4,protein_coding,Phldb3,0.019231922975409307
ENSMUSG00000025128.7,protein_coding,Bhlhe22,0.019223901262908377
ENSMUSG00000037936.15,protein_coding,Scarb1,0.019202271901031985
ENSMUSG00000041841.7,protein_coding,Rpl37,0.019188936603150724
ENSMUSG00000060739.7,protein_coding,Nsa2,0.01918830435296389
ENSMUSG00000059248.13,protein_coding,Sept9,0.01916975088791821
ENSMUSG00000068245.14,protein_coding,Phf11d,0.019167723268510843
ENSMUSG00000022148.15,protein_coding,Fyb,0.01916378110870013
ENSMUSG00000036634.15,protein_coding,Mag,0.01914127555745194
ENSMUSG00000025557.9,protein_coding,Slc15a1,0.019134714978003585
ENSMUSG00000032719.4,protein_coding,Sbspon,0.019127966960097192
ENSMUSG00000045854.4,protein_coding,Lyrm2,0.019119369252591188
ENSMUSG00000029286.12,protein_coding,Enam,0.01911442825786859
ENSMUSG00000063193.8,protein_coding,Cd300lb,0.019114045303082798
ENSMUSG00000053110.13,protein_coding,Yap1,0.019111552618539054
ENSMUSG00000079419.4,protein_coding,Ms4a6c,0.019104430768422484
ENSMUSG00000036733.16,protein_coding,Rbm42,0.019100048298255397
ENSMUSG00000074634.11,protein_coding,Tmem267,0.01909809767297485
ENSMUSG00000079608.10,protein_coding,Stard6,0.01909455838841599
ENSMUSG00000056394.17,protein_coding,Lig1,0.019091259248609768
ENSMUSG00000009210.10,protein_coding,Prr29,0.01908934111268102
ENSMUSG00000020806.15,protein_coding,Rhbdf2,0.01907955856403316
ENSMUSG00000091034.8,protein_coding,Gm17660,0.019079169303863164
ENSMUSG00000031896.7,protein_coding,Ctrl,0.01906473858619852
ENSMUSG00000024800.7,protein_coding,Rpp30,0.01905234559865163
ENSMUSG00000079445.3,protein_coding,B3gnt7,0.01905203093603988
ENSMUSG00000045731.5,protein_coding,Pnoc,0.019047255739702465
ENSMUSG00000030895.9,protein_coding,Hpx,0.019024538074209014
ENSMUSG00000000561.14,protein_coding,Wdr77,0.01902182950601228
ENSMUSG00000038805.10,protein_coding,Six3,0.019015034773447424
ENSMUSG00000058328.13,protein_coding,Xlr5a,0.019005658017403487
ENSMUSG00000079259.2,protein_coding,Trim71,0.018989512490854284
ENSMUSG00000048652.12,protein_coding,Samd13,0.018984664054833355
ENSMUSG00000014907.10,protein_coding,Naf1,0.01898113969578062
ENSMUSG00000055150.15,protein_coding,Zfp78,0.018977807316794174
ENSMUSG00000024270.11,protein_coding,Slc39a6,0.01896897300978745
ENSMUSG00000047123.8,protein_coding,Ticam1,0.018965185903209628
ENSMUSG00000044122.14,protein_coding,Proca1,0.01894751501356181
ENSMUSG00000047910.6,protein_coding,Pcdhb16,0.018944395783601173
ENSMUSG00000034892.8,protein_coding,Rps29,0.018943811462200408
ENSMUSG00000090509.2,protein_coding,Sfta2,0.018935626314425236
ENSMUSG00000068856.3,protein_coding,Sf3b4,0.01893397149310006
ENSMUSG00000029561.17,protein_coding,Oasl2,0.018925926401032023
ENSMUSG00000094719.4,protein_coding,Gm5108,0.018912278683856372
ENSMUSG00000012848.15,protein_coding,Rps5,0.01891082729224476
ENSMUSG00000046959.16,protein_coding,Slc26a1,0.01890807044219148
ENSMUSG00000000579.14,protein_coding,Dynlt1c,0.01888719103474787
ENSMUSG00000050761.3,protein_coding,Gp1bb,0.018886760909803672
ENSMUSG00000002274.12,protein_coding,Metrn,0.018872190007813473
ENSMUSG00000000817.10,protein_coding,Fasl,0.018870600701991994
ENSMUSG00000043463.6,protein_coding,Rab9b,0.01886082153541136
ENSMUSG00000026678.10,protein_coding,Rgs5,0.018859145811625833
ENSMUSG00000056947.5,protein_coding,Mab21l1,0.018852327831966484
ENSMUSG00000034875.5,protein_coding,Nudt19,0.018851660725512084
ENSMUSG00000057716.6,protein_coding,Tmem178b,0.01884269860594011
ENSMUSG00000050796.4,protein_coding,B3galt6,0.01883940887092269
ENSMUSG00000037913.12,protein_coding,Tmem156,0.01883914527975842
ENSMUSG00000091387.1,protein_coding,Gcnt4,0.018832776030233693
ENSMUSG00000045625.4,protein_coding,Pigz,0.01880840374856807
ENSMUSG00000005699.16,protein_coding,Pard6a,0.018808015389502455
ENSMUSG00000075330.3,protein_coding,A930003A15Rik,0.018798700692107734
ENSMUSG00000031329.4,protein_coding,Tsx,0.018790070903725597
ENSMUSG00000030214.6,protein_coding,Plbd1,0.01878246110028705
ENSMUSG00000031635.14,protein_coding,Anxa10,0.01877384463425295
ENSMUSG00000097333.7,protein_coding,Zfp87,0.01876967562889417
ENSMUSG00000049349.3,protein_coding,Gm5105,0.01875956325943275
ENSMUSG00000024235.10,protein_coding,Map3k8,0.01875810056777131
ENSMUSG00000031432.3,protein_coding,Prps1,0.018750385820661204
ENSMUSG00000058715.11,protein_coding,Fcer1g,0.018742662818644
ENSMUSG00000015053.14,protein_coding,Gata2,0.01872659577173507
ENSMUSG00000053536.6,protein_coding,Cstf2t,0.018721944503307466
ENSMUSG00000048921.11,protein_coding,Zfp689,0.018710850389072817
ENSMUSG00000022803.12,protein_coding,Popdc2,0.018686949832451703
ENSMUSG00000038173.15,protein_coding,Enpp6,0.018679081148527593
ENSMUSG00000026519.16,protein_coding,Tmem63a,0.018677682413380588
ENSMUSG00000053560.4,protein_coding,Ier2,0.018666349163115548
ENSMUSG00000027318.17,protein_coding,Adam33,0.018660321425645495
ENSMUSG00000048191.15,protein_coding,Muc6,0.018658262569510885
ENSMUSG00000011118.4,protein_coding,Panx3,0.018655501882671725
ENSMUSG00000050195.8,protein_coding,Scd4,0.018623704900156274
ENSMUSG00000017446.14,protein_coding,C1qtnf1,0.018617695622095195
ENSMUSG00000031603.14,protein_coding,Fgf20,0.018608910131288677
ENSMUSG00000066196.11,protein_coding,Spag8,0.01860034069588051
ENSMUSG00000058587.8,protein_coding,Tmod3,0.018584787946713484
ENSMUSG00000027470.9,protein_coding,Mylk2,0.018581784803462932
ENSMUSG00000030730.12,protein_coding,Atp2a1,0.018572517931291298
ENSMUSG00000034987.4,protein_coding,Hrh2,0.018556389709036995
ENSMUSG00000028795.15,protein_coding,Ccdc28b,0.0185489604939478
ENSMUSG00000051648.13,protein_coding,Kctd19,0.01852968235944401
ENSMUSG00000042662.16,protein_coding,Dusp15,0.018517749164183504
ENSMUSG00000041538.15,protein_coding,H2-Ob,0.01851148292278342
ENSMUSG00000026414.13,protein_coding,Tnnt2,0.018497434884177655
ENSMUSG00000061356.13,protein_coding,Nuggc,0.018480922829083105
ENSMUSG00000051022.7,protein_coding,Hs3st1,0.018476578765692475
ENSMUSG00000042567.19,protein_coding,Nek10,0.018453405153857433
ENSMUSG00000070687.11,protein_coding,Htr1d,0.018446752184554927
ENSMUSG00000020357.3,protein_coding,Flt4,0.01844482049421517
ENSMUSG00000057068.15,protein_coding,Fam47e,0.018439906481447336
ENSMUSG00000054383.2,protein_coding,Pnma1,0.018426677693214957
ENSMUSG00000048827.12,protein_coding,Pkd1l3,0.018424957770416757
ENSMUSG00000006464.8,protein_coding,Bbs1,0.01841367758941725
ENSMUSG00000078599.9,protein_coding,Skint8,0.0183991315140861
ENSMUSG00000032842.13,protein_coding,Abcc10,0.01839672022522549
ENSMUSG00000013822.7,protein_coding,Elof1,0.018379593635720524
ENSMUSG00000037843.6,protein_coding,Vstm2l,0.018370007916605032
ENSMUSG00000036835.7,protein_coding,Psenen,0.018354768580308132
ENSMUSG00000029678.8,protein_coding,Hyal5,0.018341611990029413
ENSMUSG00000003872.9,protein_coding,Lin7b,0.01831062049874353
ENSMUSG00000008333.12,protein_coding,Snrpb2,0.018292121604836363
ENSMUSG00000039200.15,protein_coding,Atf7ip2,0.018284585596037267
ENSMUSG00000049493.13,protein_coding,Pls1,0.01825700568296405
ENSMUSG00000027944.13,protein_coding,Hax1,0.01825237806540659
ENSMUSG00000038235.4,protein_coding,F11r,0.018249791843151418
ENSMUSG00000026791.14,protein_coding,Slc2a8,0.018247406598588218
ENSMUSG00000031150.12,protein_coding,Ccdc120,0.018219732848405827
ENSMUSG00000045053.1,protein_coding,Kcng3,0.01821338332791945
ENSMUSG00000026068.11,protein_coding,Il18rap,0.018207652775247968
ENSMUSG00000005540.10,protein_coding,Fcer2a,0.018205879075229296
ENSMUSG00000010529.5,protein_coding,Gm266,0.01819976444657638
ENSMUSG00000015476.6,protein_coding,Prrt1,0.018172098010797055
ENSMUSG00000037393.2,protein_coding,Nmur2,0.018153189234841324
ENSMUSG00000022610.9,protein_coding,Mapk12,0.018150962913224968
ENSMUSG00000029322.12,protein_coding,Plac8,0.01814005591601194
ENSMUSG00000059897.5,protein_coding,Zfp930,0.018138606255578355
ENSMUSG00000073422.10,protein_coding,H2-Ke6,0.01813119050587154
ENSMUSG00000000489.6,protein_coding,Pdgfb,0.01811956341028187
ENSMUSG00000057897.14,protein_coding,Camk2b,0.018109425306019347
ENSMUSG00000047638.15,protein_coding,Nr1h4,0.018106609303792046
ENSMUSG00000022330.4,protein_coding,Osr2,0.018096817912224967
ENSMUSG00000074649.6,protein_coding,BC029722,0.018096015768170992
ENSMUSG00000038065.13,protein_coding,Mturn,0.018084531761154467
ENSMUSG00000005952.15,protein_coding,Trpv1,0.018082349038954077
ENSMUSG00000031552.13,protein_coding,Adam18,0.018075223498325375
ENSMUSG00000079554.2,protein_coding,Aox2,0.018075110226686297
ENSMUSG00000027107.3,protein_coding,Chrna1,0.018074979395971105
ENSMUSG00000028836.14,protein_coding,Slc30a2,0.018069155428629365
ENSMUSG00000043013.10,protein_coding,Onecut1,0.018059702791901333
ENSMUSG00000055333.14,protein_coding,Fat2,0.018056211768392248
ENSMUSG00000054850.4,protein_coding,Smim10l2a,0.018055276266820384
ENSMUSG00000079442.12,protein_coding,St6galnac4,0.018051939892686646
ENSMUSG00000021952.15,protein_coding,Xpo4,0.01805096559828549
ENSMUSG00000031887.13,protein_coding,Tradd,0.018048419546335206
ENSMUSG00000093865.7,protein_coding,Lrit3,0.01804673241214406
ENSMUSG00000034664.13,protein_coding,Itga2b,0.018045789145366073
ENSMUSG00000025393.12,protein_coding,Atp5b,0.018040285049372343
ENSMUSG00000070985.3,protein_coding,Acnat1,0.01803304054185722
ENSMUSG00000000889.8,protein_coding,Dbh,0.018025716954463287
ENSMUSG00000036721.13,protein_coding,Zscan12,0.01800728920081652
ENSMUSG00000022805.16,protein_coding,Maats1,0.018003275338898173
ENSMUSG00000047420.8,protein_coding,Fam180a,0.017997602381853668
ENSMUSG00000021190.14,protein_coding,Lgmn,0.017996636160115324
ENSMUSG00000035678.7,protein_coding,Tnfsf9,0.01797964334123038
ENSMUSG00000009216.7,protein_coding,Fam163b,0.017954986276569503
ENSMUSG00000021377.14,protein_coding,Dek,0.017923138642252985
ENSMUSG00000024033.9,protein_coding,Rsph1,0.017918146492004537
ENSMUSG00000020374.16,protein_coding,Rasgef1c,0.017900851573763317
ENSMUSG00000030838.17,protein_coding,Ush1c,0.017897980939685587
ENSMUSG00000029994.17,protein_coding,Anxa4,0.01789212296459742
ENSMUSG00000024140.9,protein_coding,Epas1,0.017885376118750677
ENSMUSG00000038502.16,protein_coding,Ptov1,0.017882784102464154
ENSMUSG00000002365.9,protein_coding,Snx9,0.01787746259902688
ENSMUSG00000024905.15,protein_coding,Mtl5,0.017872910435285296
ENSMUSG00000024479.2,protein_coding,Mal2,0.01787192179547091
ENSMUSG00000079620.13,protein_coding,Muc4,0.01786023271807958
ENSMUSG00000075000.11,protein_coding,Nrbf2,0.01785775791570888
ENSMUSG00000057719.10,protein_coding,Sh3rf2,0.017851960456711693
ENSMUSG00000003053.17,protein_coding,Cyp2c29,0.01784716160514417
ENSMUSG00000022574.6,protein_coding,Naprt,0.017845658917667206
ENSMUSG00000031373.4,protein_coding,Car5b,0.017845213659739567
ENSMUSG00000066407.3,protein_coding,Gm10263,0.01783750396676858
ENSMUSG00000074872.2,protein_coding,Ctxn2,0.0178094799216476
ENSMUSG00000008036.11,protein_coding,Ap2s1,0.017806227313363517
ENSMUSG00000031904.5,protein_coding,Slc7a6,0.01778869694406184
ENSMUSG00000062329.4,protein_coding,Cytl1,0.01777979453314763
ENSMUSG00000000058.6,protein_coding,Cav2,0.017771867932809157
ENSMUSG00000062456.3,protein_coding,Rpl9-ps6,0.017771367835259264
ENSMUSG00000049565.16,protein_coding,Aknad1,0.017757066928292077
ENSMUSG00000018583.5,protein_coding,G3bp1,0.017734578036404627
ENSMUSG00000067455.5,protein_coding,Hist1h4j,0.017720774803737866
ENSMUSG00000022223.8,protein_coding,Sdr39u1,0.017719707695642274
ENSMUSG00000079697.1,protein_coding,Gm5751,0.017718855725720344
ENSMUSG00000027342.14,protein_coding,Pcna,0.01771808858986046
ENSMUSG00000047415.11,protein_coding,Gpr68,0.0177110275329465
ENSMUSG00000058174.7,protein_coding,Gm5148,0.01771084843879069
ENSMUSG00000014747.6,protein_coding,Ankrd53,0.01771072485912161
ENSMUSG00000036046.14,protein_coding,5031439G07Rik,0.017706240862135545
ENSMUSG00000055148.7,protein_coding,Klf2,0.01769996851964833
ENSMUSG00000032451.6,protein_coding,Trim42,0.01769839644669917
ENSMUSG00000032178.14,protein_coding,Ilf3,0.017697725894216754
ENSMUSG00000048458.8,protein_coding,Fam212b,0.01769047325911735
ENSMUSG00000027605.18,protein_coding,Acss2,0.017677520398294115
ENSMUSG00000052151.11,protein_coding,Plpp2,0.017676938329637328
ENSMUSG00000025872.5,protein_coding,Thoc3,0.017666552873608497
ENSMUSG00000039983.13,protein_coding,Ccdc32,0.01765459428901254
ENSMUSG00000044505.5,protein_coding,Lingo4,0.017641019875091712
ENSMUSG00000079685.9,protein_coding,Ulbp1,0.01762702704032962
ENSMUSG00000025215.10,protein_coding,Tlx1,0.017626219380733124
ENSMUSG00000040321.3,protein_coding,Zfp770,0.017616213862421442
ENSMUSG00000078974.10,protein_coding,Sec61g,0.01760359845503022
ENSMUSG00000094500.2,protein_coding,Smim18,0.017595452822131406
ENSMUSG00000017002.14,protein_coding,Slpi,0.017586221852120932
ENSMUSG00000035399.12,protein_coding,Oser1,0.017582368158593556
ENSMUSG00000033368.8,protein_coding,Trim69,0.017577195633122204
ENSMUSG00000067780.3,protein_coding,Pi15,0.01757670207367569
ENSMUSG00000049823.9,protein_coding,Zbtb12,0.017561647421890963
ENSMUSG00000074818.12,protein_coding,Pdzd7,0.017542431693194024
ENSMUSG00000029247.17,protein_coding,Paics,0.017541539368341373
ENSMUSG00000041378.1,protein_coding,Cldn5,0.017532516241354802
ENSMUSG00000030030.5,protein_coding,1700003E16Rik,0.01748006931944249
ENSMUSG00000040086.13,protein_coding,Tnni3k,0.017465506371028373
ENSMUSG00000044854.7,protein_coding,1700056E22Rik,0.017462718292735442
ENSMUSG00000032192.9,protein_coding,Gnb5,0.017446011875720965
ENSMUSG00000011034.6,protein_coding,Slc5a1,0.017444587917602075
ENSMUSG00000044786.6,protein_coding,Zfp36,0.017412705046214363
